id,vehicle.position.latitude,vehicle.position.longitude,vehicle.position.speed,vehicle.timestamp,vehicle.vehicle.id,vehicle.vehicle.label,vehicle.trip.tripId,vehicle.trip.startDate,vehicle.trip.routeId,vehicle.position.bearing,vehicle.currentStopSequence,vehicle.currentStatus,vehicle.stopId8093,40.11332,-75.345474,1.4037056,1664787605,8093,8093,50172,20221003,93,116.468094,1.0,STOPPED_AT,1649
3482,39.9525,-75.599915,0.0134112,1664787602,3482,3482,53727,20221003,104,145.78853,1.0,STOPPED_AT,14820
3012,39.94835,-75.199,9.803587,1664787606,3012,3012,67202,20221003,42,156.4702,44.0,STOPPED_AT,21435
3495,39.8895,-75.2859,5.0917854,1664787604,3495,3495,55649,20221003,115,54.4712,104.0,STOPPED_AT,19864
3493,39.857388,-75.36862,0.0134112,1664787602,3493,3493,55743,20221003,117,274.93076,54.0,IN_TRANSIT_TO,2145
3492,39.962364,-75.26004,0.0044704,1664787606,3492,3492,53648,20221003,104,353.14426,2.0,STOPPED_AT,15497
3491,39.971054,-75.30754,17.237864,1664787604,3491,3491,56078,20221003,123,282.60483,20.0,IN_TRANSIT_TO,18655
3020,39.955513,-75.24448,0.0089408,1664787606,3020,3020,67200,20221003,42,57.541473,17.0,STOPPED_AT,437
3498,39.900375,-75.30296,17.452442,1664787604,3498,3498,55194,20221003,113,245.24954,57.0,STOPPED_AT,30559
3031,39.947765,-75.15089,0.1654048,1664787605,3031,3031,67298,20221003,42,279.099,14.0,IN_TRANSIT_TO,14881
7401,40.001854,-75.14407,0.0044704,1664787604,7401,7401,75539,20221003,60,334.36942,31.0,IN_TRANSIT_TO,13021
7424,40.043957,-75.1624,9.968991,1664787605,7424,7424,59432,20221003,18,128.75447,55.0,STOPPED_AT,15586
3066,39.90962,-75.24827,9.803587,1664787606,3066,3066,54274,20221003,108,47.587982,35.0,IN_TRANSIT_TO,30538
7435,40.053413,-75.14148,0.0134112,1664787599,7435,7435,73207,20221003,55,9.5303,11.0,STOPPED_AT,15463
3074,39.919106,-75.26337,0.022352,1664787603,3074,3074,55642,20221003,115,256.66333,72.0,STOPPED_AT,30597
3072,39.939777,-75.26568,0.0089408,1664787602,3072,3072,54556,20221003,109,349.77396,68.0,STOPPED_AT,20015
7444,40.05656,-75.047356,5.7310524,1664787603,7444,7444,87667,20221003,14,217.1753,97.0,IN_TRANSIT_TO,22907
7446,40.13567,-74.97211,10.666374,1664787605,7446,7446,87668,20221003,14,219.68823,30.0,STOPPED_AT,23664
3086,39.91594,-75.16484,0.7018528,1664787603,3086,3086,81631,20221003,G,99.51756,102.0,STOPPED_AT,16591
3093,39.967747,-75.232025,0.2190496,1664787606,3093,3093,81632,20221003,G,171.65578,37.0,STOPPED_AT,24514
7450,39.95587,-75.1918,0.5990336,1664787606,7450,7450,83147,20221003,MFO,99.1574,9.0,STOPPED_AT,18995
7452,40.11599,-74.98487,18.695211,1664787604,7452,7452,87620,20221003,14,48.245132,64.0,IN_TRANSIT_TO,25881
7455,40.013863,-75.16419,0.0134112,1664787605,7455,7455,59578,20221003,18,,13.0,STOPPED_AT,378
7448,40.03037,-75.073425,8.444585,1664787599,7448,7448,87621,20221003,14,19.145735,5.0,IN_TRANSIT_TO,22337
8309,40.029446,-75.21095,10.916717,1664787604,8309,8309,80656,20221003,9,330.19284,34.0,IN_TRANSIT_TO,12331
8321,40.025467,-75.20865,9.803587,1664787603,8321,8321,80572,20221003,9,157.30653,27.0,STOPPED_AT,12305
7475,39.952194,-75.161896,7.4789786,1664787602,7475,7475,58925,20221003,17,99.10622,57.0,STOPPED_AT,10263
7474,39.916412,-75.18121,0.0402336,1664787606,7474,7474,58927,20221003,17,189.93225,18.0,STOPPED_AT,40
7479,39.92773,-75.17882,5.3108354,1664787601,7479,7479,58929,20221003,17,9.442369,27.0,STOPPED_AT,21297
7471,39.95133,-75.1543,,1664787570,7471,7471,59027,20221003,17,279.12543,11.0,IN_TRANSIT_TO,10341
8333,39.953087,-75.165665,0.0178816,1664787602,8333,8333,81384,20221003,BSO,99.22937,14.0,STOPPED_AT,10266
8338,39.875286,-75.26155,8.632342,1664787605,8338,8338,65569,20221003,37,272.45416,74.0,IN_TRANSIT_TO,19547
8355,39.82009,-75.41693,0.0,1664787604,8355,8355,55954,20221003,119,247.17612,46.0,STOPPED_AT,26327
8369,39.897015,-75.31203,0.84937596,1664787597,8369,8369,55238,20221003,113,64.30585,87.0,STOPPED_AT,20331
8367,39.827927,-75.4129,16.795292,1664787603,8367,8367,55270,20221003,113,60.87109,12.0,STOPPED_AT,31530
8368,39.910866,-75.348885,0.0357632,1664787603,8368,8368,54526,20221003,109,228.46782,49.0,STOPPED_AT,19927
8362,39.96202,-75.25874,0.0536448,1664787603,8362,8362,55146,20221003,113,262.72,1.0,STOPPED_AT,1148
8360,39.95551,-75.28505,12.271248,1664787605,8360,8360,55618,20221003,115,331.15945,86.0,STOPPED_AT,19799
3501,39.90913,-75.27276,12.195251,1664787605,3501,3501,55540,20221003,114,82.63313,138.0,IN_TRANSIT_TO,29963
3508,39.980663,-75.1731,8.1629505,1664787603,3508,3508,87327,20221003,3,99.55453,13.0,STOPPED_AT,25378
3516,40.0192,-75.07293,11.895735,1664787603,3516,3516,88717,20221003,73,322.27292,32.0,IN_TRANSIT_TO,15783
3517,40.041073,-75.11647,10.313212,1664787604,3517,3517,82447,20221003,K,259.93832,19.0,STOPPED_AT,24693
3522,39.989174,-75.08949,0.16987519,1664787606,3522,3522,62319,20221003,25,236.36067,34.0,STOPPED_AT,23790
134A,39.98921,-75.293846,21.92731,1664787606,134A,134A,56599,20221003,NHSL,150.36212,18.0,IN_TRANSIT_TO,32202
3119,39.92913,-75.16862,0.23246078,1664787605,3119,3119,81385,20221003,BSO,9.468603,4.0,STOPPED_AT,17243
3133,39.953037,-75.166336,0.0983488,1664787605,3133,3133,83146,20221003,MFO,99.21368,12.0,IN_TRANSIT_TO,10266
3142,39.99498,-75.233086,7.344867,1664787603,3142,3142,87161,20221003,1,254.37,1.0,STOPPED_AT,20589
3149,40.022846,-75.07884,0.0044704,1664787597,3149,3149,87392,20221003,5,316.75,1.0,STOPPED_AT,20844
3148,40.023415,-75.07953,0.0089408,1664787606,3148,3148,89137,20221003,R,4.238339,1.0,STOPPED_AT,21965
8401,40.031322,-75.07298,11.980672,1664787606,8401,8401,88218,20221003,58,22.801996,5.0,STOPPED_AT,22337
8411,39.984337,-75.09885,3.1471615,1664787604,8411,8411,88777,20221003,73,236.0637,35.0,IN_TRANSIT_TO,341
8424,39.973686,-75.177795,,1664787564,8424,8424,89828,20221003,15,0.25724977,43.0,IN_TRANSIT_TO,21016
8417,39.982323,-75.100784,,1664787440,8417,8417,89827,20221003,15,285.7982,1.0,STOPPED_AT,341
8418,39.97234,-75.259895,,1664787547,8418,8418,76804,20221003,65,40.91721,3.0,STOPPED_AT,21392
8432,39.966557,-75.23987,5.440477,1664787603,8432,8432,64052,20221003,30,99.32375,16.0,STOPPED_AT,21403
8433,39.962986,-75.25866,0.022352,1664787605,8433,8433,76803,20221003,65,95.20812,2.0,STOPPED_AT,2024
8434,40.00742,-75.21299,13.86271,1664787602,8434,8434,76724,20221003,65,60.623924,38.0,IN_TRANSIT_TO,699
8458,39.990135,-75.24976,0.0268224,1664787605,8458,8458,81633,20221003,G,99.539795,5.0,STOPPED_AT,28270
8462,39.915924,-75.16403,8.3954115,1664787606,8462,8462,81531,20221003,G,279.56946,25.0,IN_TRANSIT_TO,999
8469,39.923744,-75.22479,0.0044704,1664787603,8469,8469,81530,20221003,G,317.70526,54.0,STOPPED_AT,24432
8466,39.977898,-75.23559,10.724489,1664787605,8466,8466,81529,20221003,G,351.8451,95.0,STOPPED_AT,24474
8003,40.04149,-75.139206,0.0089408,1664787604,8003,8003,66378,20221003,4,206.73308,1.0,STOPPED_AT,21534
8014,39.95353,-75.16453,0.0,1664787606,8014,8014,81353,20221003,BSO,270.55228,19.0,IN_TRANSIT_TO,31564
8012,39.950012,-75.14575,0.022352,1664787604,8012,8012,73951,20221003,57,9.438663,46.0,STOPPED_AT,857
8026,39.90371,-75.24159,8.194243,1664787604,8026,8026,65622,20221003,37,75.91924,69.0,IN_TRANSIT_TO,630
8021,39.925205,-75.17596,0.0089408,1664787604,8021,8021,79772,20221003,79,279.64392,23.0,STOPPED_AT,1072
8035,39.95443,-75.258484,11.251997,1664787604,8035,8035,78211,20221003,68,336.8708,92.0,STOPPED_AT,1146
8037,39.952152,-75.16468,4.237939,1664787604,8037,8037,81351,20221003,BSO,189.79135,19.0,STOPPED_AT,31564
8044,39.915184,-75.17178,15.391587,1664787606,8044,8044,81350,20221003,BSO,189.66562,30.0,IN_TRANSIT_TO,356
8042,39.97852,-75.15783,0.0178816,1664787602,8042,8042,81383,20221003,BSO,9.370512,20.0,STOPPED_AT,17277
8041,39.928627,-75.16358,4.13512,1664787605,8041,8041,63353,20221003,29,99.73728,25.0,STOPPED_AT,24197
8054,39.90317,-75.24517,3.3483295,1664787604,8054,8054,65570,20221003,37,250.91032,50.0,STOPPED_AT,19665
8084,39.969738,-75.131836,12.347245,1664787606,8084,8084,89792,20221003,15,245.35892,18.0,IN_TRANSIT_TO,31540
8093,40.114834,-75.34573,1.1757152,1664787665,8093,8093,50172,20221003,93,26.023138,2.0,IN_TRANSIT_TO,18304
8097,40.102234,-75.45464,16.147083,1664787661,8097,8097,49433,20221003,139,55.076797,49.0,IN_TRANSIT_TO,28975
3205,40.127605,-75.33479,10.469677,1664787665,3205,3205,50886,20221003,96,47.247597,12.0,IN_TRANSIT_TO,27401
3202,40.070644,-75.3412,13.911885,1664787665,3202,3202,47506,20221003,124,335.39688,13.0,IN_TRANSIT_TO,30333
3217,40.141953,-75.38944,10.876483,1664787663,3217,3217,50188,20221003,93,133.2824,59.0,STOPPED_AT,26666
3233,39.97392,-75.15512,7.867904,1664787664,3233,3233,61589,20221003,23,189.46489,86.0,STOPPED_AT,16116
3225,40.069828,-75.15077,13.742009,1664787666,3225,3225,58602,20221003,16,126.54104,6.0,IN_TRANSIT_TO,16911
3255,39.871143,-75.331764,1.430528,1664787664,3255,3255,55476,20221003,114,239.2439,41.0,IN_TRANSIT_TO,25077
3251,40.015495,-75.149925,0.0044704,1664787665,3251,3251,81355,20221003,BSO,189.48198,6.0,IN_TRANSIT_TO,29964
3258,39.926575,-75.23572,2.0295615,1664787663,3258,3258,54139,20221003,108,48.782974,36.0,STOPPED_AT,19641
3279,40.005253,-75.17682,6.964883,1664787662,3279,3279,89151,20221003,R,189.56989,64.0,IN_TRANSIT_TO,261
3278,40.010307,-75.19312,11.868912,1664787664,3278,3278,82448,20221003,K,187.00087,86.0,STOPPED_AT,27755
8501,40.029613,-75.07377,10.943539,1664787665,8501,8501,87821,20221003,20,19.146118,4.0,IN_TRANSIT_TO,326
3295,40.002647,-75.13791,0.0044704,1664787662,3295,3295,69700,20221003,47,9.484549,71.0,STOPPED_AT,18546
8513,39.962193,-75.25782,0.0089408,1664787665,8513,8513,54208,20221003,108,259.4271,1.0,STOPPED_AT,1148
8506,40.11019,-75.02512,0.6884416,1664787665,8506,8506,88343,20221003,58,207.6787,86.0,STOPPED_AT,23243
8518,39.828102,-75.38757,6.0260987,1664787666,8518,8518,55204,20221003,113,326.21228,122.0,IN_TRANSIT_TO,20212
8542,39.98877,-75.16288,6.719011,1664787662,8542,8542,66146,20221003,39,99.44336,16.0,STOPPED_AT,16221
8546,40.085426,-75.22946,12.190781,1664787665,8546,8546,82813,20221003,L,308.9728,66.0,IN_TRANSIT_TO,244
8549,40.015446,-75.06359,0.3173984,1664787662,8549,8549,73623,20221003,56,56.132954,73.0,STOPPED_AT,17910
8548,39.99496,-75.15932,0.0759968,1664787665,8548,8548,60022,20221003,2,189.52853,20.0,STOPPED_AT,2689
8112,40.244038,-75.614426,8.408822,1664787664,8112,8112,50189,20221003,93,86.95409,16.0,IN_TRANSIT_TO,1598
8127,39.9402,-75.21355,0.0134112,1664787664,8127,8127,71727,20221003,52,227.4834,1.0,STOPPED_AT,317
8125,39.97491,-75.249596,4.658157,1664787662,8125,8125,64242,20221003,31,81.9153,12.0,STOPPED_AT,21491
8136,39.98274,-75.23082,0.0089408,1664787664,8136,8136,71690,20221003,52,165.28099,48.0,STOPPED_AT,21689
8131,39.97249,-75.17518,5.1096673,1664787664,8131,8131,89901,20221003,15,81.54312,26.0,STOPPED_AT,21075
8144,40.02014,-75.21026,6.7726555,1664787661,8144,8144,76819,20221003,65,209.02196,22.0,STOPPED_AT,17343
151B,40.113323,-75.34536,0.0089408,1664787235,151B,151B,56597,20221003,NHSL,133.59418,1.0,STOPPED_AT,32185
8152,39.991768,-75.23366,0.0044704,1664787665,8152,8152,71728,20221003,52,354.2416,54.0,IN_TRANSIT_TO,31610
9017,39.943207,-75.21093,0.5677408,1664787664,9017,9017,36748,20221003,11,27.749302,35.0,STOPPED_AT,20958
9034,39.924732,-75.25276,0.0178816,1664787664,9034,9034,37742,20221003,13,141.76096,8.0,STOPPED_AT,20774
9048,39.91413,-75.241875,5.3913026,1664787664,9048,9048,40102,20221003,36,227.26508,38.0,STOPPED_AT,610
9059,39.946106,-75.213875,0.0134112,1664787663,9059,9059,37885,20221003,13,227.5387,15.0,STOPPED_AT,20811
9060,39.928635,-75.22116,8.578697,1664787663,9060,9060,38879,20221003,34,49.4926,5.0,IN_TRANSIT_TO,599
9071,39.89863,-75.23937,0.0089408,1664787662,9071,9071,40042,20221003,36,25.77463,1.0,STOPPED_AT,612
9074,39.975918,-75.24001,9.204554,1664787663,9074,9074,33639,20221003,10,81.69121,8.0,STOPPED_AT,15271
9075,39.943253,-75.21789,12.923926,1664787662,9075,9075,37741,20221003,13,47.54354,31.0,IN_TRANSIT_TO,321
9083,39.946026,-75.239525,11.234115,1664787662,9083,9083,38878,20221003,34,75.27388,9.0,IN_TRANSIT_TO,20862
